Date,Open,High,Low,Close,Volume,Adj Close
20150617 14:22:53.100,5100.2,5100.2,5100.2,5100.2,1187219,5100.2
20150617 14:22:53.600,5099.4,5099.4,5099.4,5099.4,1187260,5099.4
20150617 14:22:54.100,5099.6,5099.6,5099.6,5099.6,1187283,5099.6
20150617 14:22:54.600,5099.0,5099.0,5099.0,5099.0,1187321,5099.0
20150617 14:22:55.100,5098.6,5098.6,5098.6,5098.6,1187336,5098.6
20150617 14:22:55.600,5098.4,5098.4,5098.4,5098.4,1187343,5098.4
20150617 14:22:56.100,5099.8,5099.8,5099.8,5099.8,1187389,5099.8
20150617 14:22:56.600,5099.2,5099.2,5099.2,5099.2,1187425,5099.2
20150617 14:22:57.100,5098.6,5098.6,5098.6,5098.6,1187451,5098.6
20150617 14:22:57.600,5099.0,5099.0,5099.0,5099.0,1187467,5099.0
20150617 14:22:58.100,5098.4,5098.4,5098.4,5098.4,1187483,5098.4
20150617 14:22:58.600,5098.8,5098.8,5098.8,5098.8,1187500,5098.8
20150617 14:22:59.100,5099.0,5099.0,5099.0,5099.0,1187509,5099.0
20150617 14:22:59.600,5098.6,5098.6,5098.6,5098.6,1187520,5098.6
20150617 14:23:00.100,5098.6,5098.6,5098.6,5098.6,1187536,5098.6
20150617 14:23:00.600,5098.4,5098.4,5098.4,5098.4,1187550,5098.4
20150617 14:23:01.100,5098.4,5098.4,5098.4,5098.4,1187566,5098.4
20150617 14:23:01.600,5098.8,5098.8,5098.8,5098.8,1187578,5098.8
20150617 14:23:02.100,5099.0,5099.0,5099.0,5099.0,1187594,5099.0
20150617 14:23:02.600,5098.6,5098.6,5098.6,5098.6,1187610,5098.6
20150617 14:23:03.100,5098.6,5098.6,5098.6,5098.6,1187627,5098.6
20150617 14:23:03.600,5098.2,5098.2,5098.2,5098.2,1187636,5098.2
20150617 14:23:04.100,5098.2,5098.2,5098.2,5098.2,1187648,5098.2
20150617 14:23:04.600,5098.4,5098.4,5098.4,5098.4,1187671,5098.4
20150617 14:23:05.100,5097.8,5097.8,5097.8,5097.8,1187695,5097.8
20150617 14:23:05.600,5097.8,5097.8,5097.8,5097.8,1187701,5097.8
20150617 14:23:06.100,5097.2,5097.2,5097.2,5097.2,1187726,5097.2
20150617 14:23:06.600,5096.4,5096.4,5096.4,5096.4,1187747,5096.4
20150617 14:23:07.100,5097.6,5097.6,5097.6,5097.6,1187783,5097.6
20150617 14:23:07.600,5097.2,5097.2,5097.2,5097.2,1187855,5097.2
20150617 14:23:08.100,5096.2,5096.2,5096.2,5096.2,1187872,5096.2
20150617 14:23:08.600,5096.2,5096.2,5096.2,5096.2,1187897,5096.2
20150617 14:23:09.100,5096.4,5096.4,5096.4,5096.4,1187931,5096.4
20150617 14:23:09.600,5096.0,5096.0,5096.0,5096.0,1187975,5096.0
20150617 14:23:10.100,5095.8,5095.8,5095.8,5095.8,1187998,5095.8
20150617 14:23:10.600,5095.8,5095.8,5095.8,5095.8,1188062,5095.8
20150617 14:23:11.100,5095.8,5095.8,5095.8,5095.8,1188094,5095.8
20150617 14:23:11.600,5095.4,5095.4,5095.4,5095.4,1188137,5095.4
20150617 14:23:12.100,5095.4,5095.4,5095.4,5095.4,1188184,5095.4
20150617 14:23:12.600,5095.0,5095.0,5095.0,5095.0,1188233,5095.0
20150617 14:23:13.100,5095.0,5095.0,5095.0,5095.0,1188356,5095.0
20150617 14:23:13.600,5094.4,5094.4,5094.4,5094.4,1188410,5094.4
20150617 14:23:14.100,5094.0,5094.0,5094.0,5094.0,1188481,5094.0
20150617 14:23:14.600,5093.8,5093.8,5093.8,5093.8,1188583,5093.8
20150617 14:23:15.100,5094.4,5094.4,5094.4,5094.4,1188694,5094.4
20150617 14:23:15.600,5093.8,5093.8,5093.8,5093.8,1188784,5093.8
20150617 14:23:16.100,5093.0,5093.0,5093.0,5093.0,1188839,5093.0
20150617 14:23:16.600,5093.8,5093.8,5093.8,5093.8,1188980,5093.8
20150617 14:23:17.100,5092.8,5092.8,5092.8,5092.8,1189056,5092.8
20150617 14:23:17.600,5093.2,5093.2,5093.2,5093.2,1189140,5093.2
20150617 14:23:18.100,5092.6,5092.6,5092.6,5092.6,1189212,5092.6
20150617 14:23:18.600,5092.8,5092.8,5092.8,5092.8,1189305,5092.8
20150617 14:23:19.100,5093.4,5093.4,5093.4,5093.4,1189371,5093.4
20150617 14:23:19.600,5093.4,5093.4,5093.4,5093.4,1189427,5093.4
20150617 14:23:20.100,5093.2,5093.2,5093.2,5093.2,1189503,5093.2
20150617 14:23:20.600,5093.8,5093.8,5093.8,5093.8,1189548,5093.8
20150617 14:23:21.100,5093.6,5093.6,5093.6,5093.6,1189613,5093.6
20150617 14:23:21.600,5093.6,5093.6,5093.6,5093.6,1189652,5093.6
20150617 14:23:22.100,5093.4,5093.4,5093.4,5093.4,1189696,5093.4
20150617 14:23:22.600,5093.2,5093.2,5093.2,5093.2,1189770,5093.2
20150617 14:23:23.100,5092.8,5092.8,5092.8,5092.8,1189809,5092.8
20150617 14:23:23.600,5092.8,5092.8,5092.8,5092.8,1189845,5092.8
20150617 14:23:24.100,5092.0,5092.0,5092.0,5092.0,1189933,5092.0
20150617 14:23:24.600,5093.6,5093.6,5093.6,5093.6,1190041,5093.6
20150617 14:23:25.100,5094.4,5094.4,5094.4,5094.4,1190146,5094.4
20150617 14:23:25.600,5095.0,5095.0,5095.0,5095.0,1190229,5095.0
20150617 14:23:26.100,5093.2,5093.2,5093.2,5093.2,1190310,5093.2
20150617 14:23:26.600,5092.8,5092.8,5092.8,5092.8,1190359,5092.8
20150617 14:23:27.100,5093.2,5093.2,5093.2,5093.2,1190461,5093.2
20150617 14:23:27.600,5094.6,5094.6,5094.6,5094.6,1190543,5094.6
20150617 14:23:28.100,5094.4,5094.4,5094.4,5094.4,1190611,5094.4
20150617 14:23:28.600,5095.2,5095.2,5095.2,5095.2,1190660,5095.2
20150617 14:23:29.100,5094.4,5094.4,5094.4,5094.4,1190708,5094.4
20150617 14:23:29.600,5094.0,5094.0,5094.0,5094.0,1190745,5094.0
20150617 14:23:30.100,5094.0,5094.0,5094.0,5094.0,1190806,5094.0
20150617 14:23:30.600,5094.4,5094.4,5094.4,5094.4,1190843,5094.4
20150617 14:23:31.100,5094.6,5094.6,5094.6,5094.6,1190865,5094.6
20150617 14:23:31.600,5095.0,5095.0,5095.0,5095.0,1190895,5095.0
20150617 14:23:32.100,5095.8,5095.8,5095.8,5095.8,1190957,5095.8
20150617 14:23:32.600,5095.0,5095.0,5095.0,5095.0,1190996,5095.0
20150617 14:23:33.100,5094.8,5094.8,5094.8,5094.8,1191031,5094.8
20150617 14:23:33.600,5094.4,5094.4,5094.4,5094.4,1191044,5094.4
20150617 14:23:34.100,5094.0,5094.0,5094.0,5094.0,1191083,5094.0
20150617 14:23:34.600,5093.2,5093.2,5093.2,5093.2,1191128,5093.2
20150617 14:23:35.100,5092.8,5092.8,5092.8,5092.8,1191168,5092.8
20150617 14:23:35.600,5093.2,5093.2,5093.2,5093.2,1191194,5093.2
20150617 14:23:36.100,5092.6,5092.6,5092.6,5092.6,1191224,5092.6
20150617 14:23:36.600,5093.0,5093.0,5093.0,5093.0,1191258,5093.0
20150617 14:23:37.100,5093.0,5093.0,5093.0,5093.0,1191328,5093.0
20150617 14:23:37.600,5092.6,5092.6,5092.6,5092.6,1191384,5092.6
20150617 14:23:38.100,5092.6,5092.6,5092.6,5092.6,1191415,5092.6
20150617 14:23:38.600,5093.8,5093.8,5093.8,5093.8,1191467,5093.8
20150617 14:23:39.100,5092.4,5092.4,5092.4,5092.4,1191500,5092.4
20150617 14:23:39.600,5093.2,5093.2,5093.2,5093.2,1191536,5093.2
20150617 14:23:40.100,5093.8,5093.8,5093.8,5093.8,1191573,5093.8
20150617 14:23:40.600,5093.4,5093.4,5093.4,5093.4,1191606,5093.4
20150617 14:23:41.100,5093.8,5093.8,5093.8,5093.8,1191655,5093.8
20150617 14:23:41.600,5093.8,5093.8,5093.8,5093.8,1191701,5093.8
20150617 14:23:42.100,5093.4,5093.4,5093.4,5093.4,1191735,5093.4
20150617 14:23:42.600,5094.4,5094.4,5094.4,5094.4,1191748,5094.4
20150617 14:23:43.100,5093.8,5093.8,5093.8,5093.8,1191771,5093.8
20150617 14:23:43.600,5093.6,5093.6,5093.6,5093.6,1191778,5093.6
20150617 14:23:44.100,5092.6,5092.6,5092.6,5092.6,1191806,5092.6
20150617 14:23:44.600,5093.0,5093.0,5093.0,5093.0,1191835,5093.0
20150617 14:23:45.100,5093.4,5093.4,5093.4,5093.4,1191858,5093.4
20150617 14:23:45.600,5093.0,5093.0,5093.0,5093.0,1191870,5093.0
20150617 14:23:46.100,5092.6,5092.6,5092.6,5092.6,1191877,5092.6
20150617 14:23:46.600,5093.0,5093.0,5093.0,5093.0,1191899,5093.0
20150617 14:23:47.100,5092.6,5092.6,5092.6,5092.6,1191929,5092.6
20150617 14:23:47.600,5092.6,5092.6,5092.6,5092.6,1191942,5092.6
20150617 14:23:48.100,5092.6,5092.6,5092.6,5092.6,1191968,5092.6
20150617 14:23:48.600,5092.2,5092.2,5092.2,5092.2,1191997,5092.2
20150617 14:23:49.100,5092.4,5092.4,5092.4,5092.4,1192034,5092.4
20150617 14:23:49.600,5092.8,5092.8,5092.8,5092.8,1192048,5092.8
20150617 14:23:50.100,5092.4,5092.4,5092.4,5092.4,1192089,5092.4
20150617 14:23:50.600,5092.2,5092.2,5092.2,5092.2,1192106,5092.2
20150617 14:23:51.100,5092.8,5092.8,5092.8,5092.8,1192116,5092.8
20150617 14:23:51.600,5092.2,5092.2,5092.2,5092.2,1192153,5092.2
20150617 14:23:52.100,5092.4,5092.4,5092.4,5092.4,1192195,5092.4
20150617 14:23:52.600,5092.4,5092.4,5092.4,5092.4,1192232,5092.4
20150617 14:23:53.100,5091.8,5091.8,5091.8,5091.8,1192243,5091.8
20150617 14:23:53.600,5093.6,5093.6,5093.6,5093.6,1192295,5093.6
20150617 14:23:54.100,5092.4,5092.4,5092.4,5092.4,1192328,5092.4
20150617 14:23:54.600,5092.4,5092.4,5092.4,5092.4,1192343,5092.4
20150617 14:23:55.100,5092.0,5092.0,5092.0,5092.0,1192366,5092.0
20150617 14:23:55.600,5092.2,5092.2,5092.2,5092.2,1192387,5092.2
20150617 14:23:56.100,5093.0,5093.0,5093.0,5093.0,1192417,5093.0
20150617 14:23:56.600,5093.0,5093.0,5093.0,5093.0,1192450,5093.0
20150617 14:23:57.100,5092.8,5092.8,5092.8,5092.8,1192507,5092.8
20150617 14:23:57.600,5093.6,5093.6,5093.6,5093.6,1192535,5093.6
20150617 14:23:58.100,5093.4,5093.4,5093.4,5093.4,1192565,5093.4
20150617 14:23:58.600,5094.0,5094.0,5094.0,5094.0,1192595,5094.0
20150617 14:23:59.100,5094.4,5094.4,5094.4,5094.4,1192619,5094.4
20150617 14:23:59.600,5094.6,5094.6,5094.6,5094.6,1192649,5094.6
20150617 14:24:00.100,5094.8,5094.8,5094.8,5094.8,1192723,5094.8
20150617 14:24:00.600,5095.8,5095.8,5095.8,5095.8,1192787,5095.8
20150617 14:24:01.100,5095.8,5095.8,5095.8,5095.8,1192848,5095.8
20150617 14:24:01.600,5096.4,5096.4,5096.4,5096.4,1192898,5096.4
20150617 14:24:02.100,5096.0,5096.0,5096.0,5096.0,1192921,5096.0
20150617 14:24:02.600,5097.0,5097.0,5097.0,5097.0,1192971,5097.0
20150617 14:24:03.100,5097.8,5097.8,5097.8,5097.8,1193048,5097.8
20150617 14:24:03.600,5097.8,5097.8,5097.8,5097.8,1193124,5097.8
20150617 14:24:04.100,5097.0,5097.0,5097.0,5097.0,1193181,5097.0
20150617 14:24:04.600,5097.6,5097.6,5097.6,5097.6,1193205,5097.6
20150617 14:24:05.100,5097.2,5097.2,5097.2,5097.2,1193239,5097.2
20150617 14:24:05.600,5098.0,5098.0,5098.0,5098.0,1193275,5098.0
20150617 14:24:06.100,5097.8,5097.8,5097.8,5097.8,1193310,5097.8
20150617 14:24:06.600,5098.0,5098.0,5098.0,5098.0,1193359,5098.0
20150617 14:24:07.100,5097.8,5097.8,5097.8,5097.8,1193384,5097.8
20150617 14:24:07.600,5097.8,5097.8,5097.8,5097.8,1193407,5097.8
20150617 14:24:08.100,5097.0,5097.0,5097.0,5097.0,1193446,5097.0
20150617 14:24:08.600,5097.0,5097.0,5097.0,5097.0,1193487,5097.0
20150617 14:24:09.100,5098.0,5098.0,5098.0,5098.0,1193513,5098.0
20150617 14:24:09.600,5098.0,5098.0,5098.0,5098.0,1193535,5098.0
20150617 14:24:10.100,5098.0,5098.0,5098.0,5098.0,1193564,5098.0
20150617 14:24:10.600,5097.8,5097.8,5097.8,5097.8,1193616,5097.8
20150617 14:24:11.100,5097.8,5097.8,5097.8,5097.8,1193641,5097.8
20150617 14:24:11.600,5097.4,5097.4,5097.4,5097.4,1193681,5097.4
20150617 14:24:12.100,5098.4,5098.4,5098.4,5098.4,1193703,5098.4
20150617 14:24:12.600,5098.6,5098.6,5098.6,5098.6,1193725,5098.6
20150617 14:24:13.100,5097.8,5097.8,5097.8,5097.8,1193767,5097.8
20150617 14:24:13.600,5098.2,5098.2,5098.2,5098.2,1193792,5098.2
20150617 14:24:14.100,5098.4,5098.4,5098.4,5098.4,1193904,5098.4
20150617 14:24:14.600,5098.4,5098.4,5098.4,5098.4,1193918,5098.4
20150617 14:24:15.100,5098.4,5098.4,5098.4,5098.4,1193955,5098.4
20150617 14:24:15.600,5098.6,5098.6,5098.6,5098.6,1193978,5098.6
20150617 14:24:16.100,5098.0,5098.0,5098.0,5098.0,1194005,5098.0
20150617 14:24:16.600,5097.6,5097.6,5097.6,5097.6,1194018,5097.6
20150617 14:24:17.100,5098.0,5098.0,5098.0,5098.0,1194037,5098.0
20150617 14:24:17.600,5097.4,5097.4,5097.4,5097.4,1194072,5097.4
20150617 14:24:18.100,5097.0,5097.0,5097.0,5097.0,1194098,5097.0
20150617 14:24:18.600,5097.4,5097.4,5097.4,5097.4,1194115,5097.4
20150617 14:24:19.100,5096.6,5096.6,5096.6,5096.6,1194130,5096.6
20150617 14:24:19.600,5097.0,5097.0,5097.0,5097.0,1194139,5097.0
20150617 14:24:20.100,5097.4,5097.4,5097.4,5097.4,1194170,5097.4
20150617 14:24:20.600,5097.8,5097.8,5097.8,5097.8,1194225,5097.8
20150617 14:24:21.100,5098.4,5098.4,5098.4,5098.4,1194282,5098.4
20150617 14:24:21.600,5098.8,5098.8,5098.8,5098.8,1194346,5098.8
20150617 14:24:22.100,5098.8,5098.8,5098.8,5098.8,1194374,5098.8
20150617 14:24:22.600,5099.2,5099.2,5099.2,5099.2,1194400,5099.2
20150617 14:24:23.100,5098.6,5098.6,5098.6,5098.6,1194458,5098.6
20150617 14:24:23.600,5098.2,5098.2,5098.2,5098.2,1194495,5098.2
20150617 14:24:24.100,5098.2,5098.2,5098.2,5098.2,1194512,5098.2
20150617 14:24:24.600,5098.2,5098.2,5098.2,5098.2,1194522,5098.2
20150617 14:24:25.100,5098.2,5098.2,5098.2,5098.2,1194540,5098.2
20150617 14:24:25.600,5098.6,5098.6,5098.6,5098.6,1194553,5098.6
20150617 14:24:26.100,5098.4,5098.4,5098.4,5098.4,1194568,5098.4
20150617 14:24:26.600,5098.4,5098.4,5098.4,5098.4,1194584,5098.4
20150617 14:24:27.100,5097.8,5097.8,5097.8,5097.8,1194595,5097.8
20150617 14:24:27.600,5097.6,5097.6,5097.6,5097.6,1194601,5097.6
20150617 14:24:28.100,5097.8,5097.8,5097.8,5097.8,1194615,5097.8
20150617 14:24:28.600,5098.6,5098.6,5098.6,5098.6,1194638,5098.6
20150617 14:24:29.100,5100.0,5100.0,5100.0,5100.0,1194774,5100.0
20150617 14:24:29.600,5102.0,5102.0,5102.0,5102.0,1194854,5102.0
20150617 14:24:30.100,5103.4,5103.4,5103.4,5103.4,1194913,5103.4
20150617 14:24:30.600,5103.4,5103.4,5103.4,5103.4,1195064,5103.4
20150617 14:24:31.100,5104.0,5104.0,5104.0,5104.0,1195140,5104.0
20150617 14:24:31.600,5104.2,5104.2,5104.2,5104.2,1195228,5104.2
20150617 14:24:32.100,5104.2,5104.2,5104.2,5104.2,1195337,5104.2
20150617 14:24:32.600,5104.0,5104.0,5104.0,5104.0,1195442,5104.0
20150617 14:24:33.100,5103.8,5103.8,5103.8,5103.8,1195499,5103.8
20150617 14:24:33.600,5103.6,5103.6,5103.6,5103.6,1195555,5103.6
20150617 14:24:34.100,5102.4,5102.4,5102.4,5102.4,1195627,5102.4
20150617 14:24:34.600,5102.2,5102.2,5102.2,5102.2,1195689,5102.2
20150617 14:24:35.100,5101.8,5101.8,5101.8,5101.8,1195734,5101.8
20150617 14:24:35.600,5102.0,5102.0,5102.0,5102.0,1195764,5102.0
20150617 14:24:36.100,5102.4,5102.4,5102.4,5102.4,1195905,5102.4
20150617 14:24:36.600,5102.4,5102.4,5102.4,5102.4,1195938,5102.4
20150617 14:24:37.100,5102.4,5102.4,5102.4,5102.4,1195975,5102.4
20150617 14:24:37.600,5102.8,5102.8,5102.8,5102.8,1195994,5102.8
20150617 14:24:38.100,5103.4,5103.4,5103.4,5103.4,1196011,5103.4
20150617 14:24:38.600,5103.4,5103.4,5103.4,5103.4,1196049,5103.4
20150617 14:24:39.100,5103.2,5103.2,5103.2,5103.2,1196079,5103.2
20150617 14:24:39.600,5103.4,5103.4,5103.4,5103.4,1196122,5103.4
20150617 14:24:40.100,5103.4,5103.4,5103.4,5103.4,1196164,5103.4
20150617 14:24:40.600,5103.4,5103.4,5103.4,5103.4,1196197,5103.4
20150617 14:24:41.100,5103.4,5103.4,5103.4,5103.4,1196224,5103.4
20150617 14:24:41.600,5103.2,5103.2,5103.2,5103.2,1196256,5103.2
20150617 14:24:42.100,5103.2,5103.2,5103.2,5103.2,1196294,5103.2
20150617 14:24:42.600,5103.4,5103.4,5103.4,5103.4,1196322,5103.4
20150617 14:24:43.100,5103.2,5103.2,5103.2,5103.2,1196365,5103.2
20150617 14:24:43.600,5102.8,5102.8,5102.8,5102.8,1196410,5102.8
20150617 14:24:44.100,5102.4,5102.4,5102.4,5102.4,1196449,5102.4
20150617 14:24:44.600,5101.8,5101.8,5101.8,5101.8,1196465,5101.8
20150617 14:24:45.100,5102.4,5102.4,5102.4,5102.4,1196484,5102.4
20150617 14:24:45.600,5101.4,5101.4,5101.4,5101.4,1196506,5101.4
20150617 14:24:46.100,5101.4,5101.4,5101.4,5101.4,1196549,5101.4
20150617 14:24:46.600,5100.8,5100.8,5100.8,5100.8,1196570,5100.8
20150617 14:24:47.100,5101.6,5101.6,5101.6,5101.6,1196605,5101.6
20150617 14:24:47.600,5103.0,5103.0,5103.0,5103.0,1196649,5103.0
20150617 14:24:48.100,5102.4,5102.4,5102.4,5102.4,1196700,5102.4
20150617 14:24:48.600,5102.4,5102.4,5102.4,5102.4,1196745,5102.4
20150617 14:24:49.100,5101.6,5101.6,5101.6,5101.6,1196758,5101.6
20150617 14:24:49.600,5101.4,5101.4,5101.4,5101.4,1196769,5101.4
20150617 14:24:50.100,5102.0,5102.0,5102.0,5102.0,1196793,5102.0
20150617 14:24:50.600,5102.0,5102.0,5102.0,5102.0,1196838,5102.0
20150617 14:24:51.100,5103.2,5103.2,5103.2,5103.2,1196884,5103.2
20150617 14:24:51.600,5102.4,5102.4,5102.4,5102.4,1196898,5102.4
20150617 14:24:52.100,5102.4,5102.4,5102.4,5102.4,1196936,5102.4
20150617 14:24:52.600,5102.4,5102.4,5102.4,5102.4,1197015,5102.4
20150617 14:24:53.100,5103.4,5103.4,5103.4,5103.4,1197040,5103.4
20150617 14:24:53.600,5102.4,5102.4,5102.4,5102.4,1197066,5102.4
20150617 14:24:54.100,5102.8,5102.8,5102.8,5102.8,1197092,5102.8
20150617 14:24:54.600,5102.4,5102.4,5102.4,5102.4,1197107,5102.4
20150617 14:24:55.100,5101.4,5101.4,5101.4,5101.4,1197118,5101.4
20150617 14:24:55.600,5103.2,5103.2,5103.2,5103.2,1197150,5103.2
20150617 14:24:56.100,5102.2,5102.2,5102.2,5102.2,1197178,5102.2
20150617 14:24:56.600,5104.0,5104.0,5104.0,5104.0,1197216,5104.0
20150617 14:24:57.100,5103.2,5103.2,5103.2,5103.2,1197226,5103.2
20150617 14:24:57.600,5103.0,5103.0,5103.0,5103.0,1197259,5103.0
20150617 14:24:58.100,5103.2,5103.2,5103.2,5103.2,1197281,5103.2
20150617 14:24:58.600,5103.8,5103.8,5103.8,5103.8,1197314,5103.8
20150617 14:24:59.100,5103.0,5103.0,5103.0,5103.0,1197334,5103.0
20150617 14:24:59.600,5103.2,5103.2,5103.2,5103.2,1197379,5103.2
20150617 14:25:00.100,5103.4,5103.4,5103.4,5103.4,1197406,5103.4
20150617 14:25:00.600,5103.2,5103.2,5103.2,5103.2,1197487,5103.2
20150617 14:25:01.100,5103.2,5103.2,5103.2,5103.2,1197511,5103.2
20150617 14:25:01.600,5103.0,5103.0,5103.0,5103.0,1197535,5103.0
20150617 14:25:02.100,5102.8,5102.8,5102.8,5102.8,1197585,5102.8
20150617 14:25:02.600,5102.4,5102.4,5102.4,5102.4,1197661,5102.4
20150617 14:25:03.100,5103.0,5103.0,5103.0,5103.0,1197748,5103.0
20150617 14:25:03.600,5103.2,5103.2,5103.2,5103.2,1197772,5103.2
20150617 14:25:04.100,5103.8,5103.8,5103.8,5103.8,1197784,5103.8
20150617 14:25:04.600,5103.6,5103.6,5103.6,5103.6,1197861,5103.6
20150617 14:25:05.100,5104.0,5104.0,5104.0,5104.0,1197876,5104.0
20150617 14:25:05.600,5104.0,5104.0,5104.0,5104.0,1197903,5104.0
20150617 14:25:06.100,5104.0,5104.0,5104.0,5104.0,1197939,5104.0
20150617 14:25:06.600,5104.0,5104.0,5104.0,5104.0,1198000,5104.0
20150617 14:25:07.100,5104.0,5104.0,5104.0,5104.0,1198058,5104.0
20150617 14:25:07.600,5103.2,5103.2,5103.2,5103.2,1198109,5103.2
20150617 14:25:08.100,5103.6,5103.6,5103.6,5103.6,1198134,5103.6
20150617 14:25:08.600,5103.4,5103.4,5103.4,5103.4,1198161,5103.4
20150617 14:25:09.100,5103.8,5103.8,5103.8,5103.8,1198230,5103.8
20150617 14:25:09.600,5103.8,5103.8,5103.8,5103.8,1198315,5103.8
20150617 14:25:10.100,5103.6,5103.6,5103.6,5103.6,1198374,5103.6
20150617 14:25:10.600,5103.0,5103.0,5103.0,5103.0,1198389,5103.0
20150617 14:25:11.100,5103.6,5103.6,5103.6,5103.6,1198421,5103.6
20150617 14:25:11.600,5103.8,5103.8,5103.8,5103.8,1198452,5103.8
20150617 14:25:12.100,5103.6,5103.6,5103.6,5103.6,1198477,5103.6
20150617 14:25:12.600,5103.4,5103.4,5103.4,5103.4,1198499,5103.4
20150617 14:25:13.100,5102.8,5102.8,5102.8,5102.8,1198509,5102.8
20150617 14:25:13.600,5103.4,5103.4,5103.4,5103.4,1198522,5103.4
20150617 14:25:14.100,5102.4,5102.4,5102.4,5102.4,1198534,5102.4
20150617 14:25:14.600,5102.8,5102.8,5102.8,5102.8,1198565,5102.8
20150617 14:25:15.100,5103.0,5103.0,5103.0,5103.0,1198579,5103.0
20150617 14:25:15.600,5102.0,5102.0,5102.0,5102.0,1198592,5102.0
20150617 14:25:16.100,5102.4,5102.4,5102.4,5102.4,1198617,5102.4
20150617 14:25:16.600,5102.6,5102.6,5102.6,5102.6,1198672,5102.6
20150617 14:25:17.100,5103.2,5103.2,5103.2,5103.2,1198690,5103.2
20150617 14:25:17.600,5102.4,5102.4,5102.4,5102.4,1198704,5102.4
20150617 14:25:18.100,5103.0,5103.0,5103.0,5103.0,1198715,5103.0
20150617 14:25:18.600,5103.2,5103.2,5103.2,5103.2,1198776,5103.2
20150617 14:25:19.100,5102.8,5102.8,5102.8,5102.8,1198822,5102.8
20150617 14:25:19.600,5103.8,5103.8,5103.8,5103.8,1198849,5103.8
20150617 14:25:20.100,5104.2,5104.2,5104.2,5104.2,1198872,5104.2
20150617 14:25:20.600,5104.2,5104.2,5104.2,5104.2,1198891,5104.2
20150617 14:25:21.100,5104.8,5104.8,5104.8,5104.8,1198921,5104.8
20150617 14:25:21.600,5104.4,5104.4,5104.4,5104.4,1199008,5104.4
20150617 14:25:22.100,5105.4,5105.4,5105.4,5105.4,1199102,5105.4
20150617 14:25:22.600,5106.2,5106.2,5106.2,5106.2,1199160,5106.2
20150617 14:25:23.100,5107.0,5107.0,5107.0,5107.0,1199285,5107.0
20150617 14:25:23.600,5107.4,5107.4,5107.4,5107.4,1199378,5107.4
20150617 14:25:24.100,5107.4,5107.4,5107.4,5107.4,1199551,5107.4
20150617 14:25:24.600,5107.2,5107.2,5107.2,5107.2,1199621,5107.2
20150617 14:25:25.100,5106.8,5106.8,5106.8,5106.8,1199662,5106.8
20150617 14:25:25.600,5106.0,5106.0,5106.0,5106.0,1199725,5106.0
20150617 14:25:26.100,5106.0,5106.0,5106.0,5106.0,1199784,5106.0
20150617 14:25:26.600,5106.0,5106.0,5106.0,5106.0,1199830,5106.0
20150617 14:25:27.100,5106.0,5106.0,5106.0,5106.0,1199874,5106.0
20150617 14:25:27.600,5107.0,5107.0,5107.0,5107.0,1199920,5107.0
20150617 14:25:28.100,5105.6,5105.6,5105.6,5105.6,1199950,5105.6
20150617 14:25:28.600,5106.6,5106.6,5106.6,5106.6,1199978,5106.6
20150617 14:25:29.100,5107.4,5107.4,5107.4,5107.4,1200013,5107.4
20150617 14:25:29.600,5107.6,5107.6,5107.6,5107.6,1200035,5107.6
20150617 14:25:30.100,5107.6,5107.6,5107.6,5107.6,1200073,5107.6
20150617 14:25:30.600,5108.6,5108.6,5108.6,5108.6,1200124,5108.6
20150617 14:25:31.100,5108.4,5108.4,5108.4,5108.4,1200211,5108.4
20150617 14:25:31.600,5107.8,5107.8,5107.8,5107.8,1200331,5107.8
20150617 14:25:32.100,5108.4,5108.4,5108.4,5108.4,1200398,5108.4
20150617 14:25:32.600,5108.4,5108.4,5108.4,5108.4,1200463,5108.4
20150617 14:25:33.100,5108.0,5108.0,5108.0,5108.0,1200559,5108.0
20150617 14:25:33.600,5107.4,5107.4,5107.4,5107.4,1200633,5107.4
20150617 14:25:34.100,5107.0,5107.0,5107.0,5107.0,1200714,5107.0
20150617 14:25:34.600,5109.8,5109.8,5109.8,5109.8,1200800,5109.8
20150617 14:25:35.100,5110.4,5110.4,5110.4,5110.4,1200895,5110.4
20150617 14:25:35.600,5111.8,5111.8,5111.8,5111.8,1201033,5111.8
20150617 14:25:36.100,5112.8,5112.8,5112.8,5112.8,1201205,5112.8
20150617 14:25:36.600,5113.0,5113.0,5113.0,5113.0,1201321,5113.0
20150617 14:25:37.100,5113.6,5113.6,5113.6,5113.6,1201484,5113.6
20150617 14:25:37.600,5111.2,5111.2,5111.2,5111.2,1201685,5111.2
20150617 14:25:38.100,5112.2,5112.2,5112.2,5112.2,1201827,5112.2
20150617 14:25:38.600,5111.6,5111.6,5111.6,5111.6,1201928,5111.6
20150617 14:25:39.100,5111.4,5111.4,5111.4,5111.4,1202033,5111.4
20150617 14:25:39.600,5112.2,5112.2,5112.2,5112.2,1202106,5112.2
20150617 14:25:40.100,5111.2,5111.2,5111.2,5111.2,1202174,5111.2
20150617 14:25:40.600,5111.4,5111.4,5111.4,5111.4,1202284,5111.4
20150617 14:25:41.100,5111.4,5111.4,5111.4,5111.4,1202364,5111.4
20150617 14:25:41.600,5110.2,5110.2,5110.2,5110.2,1202466,5110.2
20150617 14:25:42.100,5111.4,5111.4,5111.4,5111.4,1202514,5111.4
20150617 14:25:42.600,5111.2,5111.2,5111.2,5111.2,1202562,5111.2
